Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	7565033a-ea03-4f4b-8fc5-eb1516bb4f87
Plate Name	rech2ax53bp1270224
Measurement	Measurement 1
Evaluation	Evaluation5
Population	Population - Nuclei Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Intensity Nucleus Alexa 488 Mean	Nuclei Selected - Intensity Nucleus DAPI Mean	Nuclei Selected - Intensity Ring Region DAPI Mean	Nuclei Selected - Total Spot Area	Nuclei Selected - Relative Spot Intensity	Nuclei Selected - Number of Spots	Nuclei Selected - Number of Spots per Area of Nucleus	Nuclei Selected - Total Spot Area (2)	Nuclei Selected - Relative Spot Intensity (2)	Nuclei Selected - Number of Spots (2)	Nuclei Selected - Number of Spots per Area of Nucleus (2)	
6	6	0	33	7	90	717	[48,675,139,759]	121.06	-238.44					9	206.077	0.924303	0.770881	2096.74	9736.76	3158.26	430	0.0544524	8	0.00137433	506	0.0344909	13	0.00223329	
6	6	0	33	8	215	863	[180,824,247,897]	143.77	-265.64					11	135.945	0.962143	0.816568	2375.53	14466.7	3373.66	225	0.00291328	6	0.0015625	304	0.00945741	11	0.00286458	
6	6	0	33	9	856	864	[821,829,896,902]	264.79	-266.23					12	144.017	0.922892	0.840661	2479.74	9576.49	2116.3	944	0.0165631	28	0.00688299	626	0.0152653	19	0.0046706	
6	6	0	33	10	130	864	[100,831,160,894]	127.83	-265.79					13	107.906	0.989255	0.889628	2598.28	17202.7	4408.3	202	0.00374818	5	0.00164042	334	0.0115126	12	0.00393701	
6	6	0	33	11	924	876	[890,847,965,906]	278.12	-268.21					14	128.9	0.938649	0.75653	2468.6	14609.5	4497.83	258	0.00879693	5	0.00137325	258	0.0100415	7	0.00192255	
6	6	0	33	12	421	896	[388,865,453,935]	182.45	-272.79					15	127.767	0.982603	0.810463	2300.39	15548.8	4284.79	59	0.000773692	2	0.00055417	55	0.0015497	2	0.00055417	
6	6	0	33	13	338	917	[303,881,374,958]	167.02	-276.51					16	145.822	1.00107	0.690512	2609.76	10060.4	2079.81	610	0.0242797	15	0.00364166	551	0.0146664	19	0.00461277	
6	6	0	33	14	499	925	[471,897,531,953]	197.64	-277.43					17	92.8603	1.00298	0.885759	2838.24	11142.2	3191.16	396	0.00438301	9	0.00343119	314	0.00783118	8	0.00304994	
6	6	0	33	15	1010	956	[978,926,1040,989]	293.27	-283.8					18	107.694	0.994426	0.870617	2340.27	9122.25	1823.23	584	0.0358836	18	0.00591716	371	0.0168133	13	0.0042735	
6	6	0	33	16	662	969	[631,938,707,1001]	229.24	-285.87					19	135.803	0.977636	0.80956	2510.73	14324.4	3505.95	363	0.00548573	10	0.00260688	969	0.0225346	26	0.00677789	
6	6	0	33	17	522	1024	[494,996,550,1058]	201.66	-296.58					20	95.9049	1.00077	0.838669	3085.47	10354.2	2359	541	0.0259924	9	0.00332226	332	0.0127078	7	0.00258398	
6	6	0	33	18	293	161	[258,127,336,196]	159.4	-133.95					23	152.69	0.98949	0.859955	2137.28	10756.4	1797.53	965	0.0252057	31	0.00718757	1299	0.023407	41	0.00950614	
6	6	0	33	19	551	699	[513,658,597,787]	207.79	-239.66					24	286.688	0.899348	0.557981	1917.66	13057.3	2725.31	828	0.0108487	21	0.00259323	1665	0.0227847	55	0.0067918	
6	6	0	33	20	399	709	[365,671,432,745]	178.46	-236.86					25	140.052	0.967889	0.84928	2138.44	11172.3	2549.12	452	0.00878446	11	0.00278059	816	0.015901	23	0.00581395	
6	6	0	33	21	740	727	[702,691,779,765]	242.58	-240.27					26	157.434	0.985863	0.827912	2979.66	21140.5	8227.25	249	0.00475448	5	0.00112435	552	0.013182	16	0.00359793	
6	6	0	35	1	32	95	[5,68,61,134]	519.81	-122.43					2	107.906	0.970829	0.801186	2524.71	8582.3	1664.04	491	0.0467852	19	0.0062336	387	0.0282594	15	0.00492126	
6	6	0	35	2	924	117	[884,73,965,162]	687.55	-125.93					3	200.129	0.993799	0.786987	2900.77	10411.8	1687.4	1056	0.0121552	28	0.00495312	762	0.0227701	28	0.00495312	
6	6	0	35	3	362	104	[328,76,388,149]	581.04	-124.67					4	110.207	0.947091	0.597022	1724.69	15355.3	4636.43	122	0.012098	4	0.00128493	156	0.0326855	4	0.00128493	
6	6	0	35	4	213	182	[168,153,252,211]	553.86	-137.56					6	126.846	0.919907	0.64575	2022.51	7613.98	1550.59	404	0.0389847	16	0.00446553	370	0.0181441	16	0.00446553	
6	6	0	35	5	723	251	[699,226,747,278]	649.47	-151.06					8	69.5655	0.96327	0.834348	3610.96	11297	2891.63	460	0.0334551	14	0.00712468	284	0.018099	9	0.00458015	
6	6	0	35	6	204	260	[174,234,238,287]	552.46	-152.59					9	98.0998	0.986927	0.8	2646.85	9879.84	1795.26	558	0.03511	17	0.00613497	433	0.0358997	15	0.00541321	
6	6	0	35	7	907	350	[875,319,942,383]	684.91	-169.39					10	116.367	1.00084	0.861702	2265.56	9140.72	1930.44	424	0.0316001	14	0.0042592	567	0.0172526	20	0.00608458	
6	6	0	35	8	340	362	[304,327,377,402]	577.73	-172.14					11	149.61	0.983367	0.806873	2798.43	7551.74	1712.66	841	0.0292834	24	0.00567913	1151	0.0266826	33	0.0078088	
6	6	0	35	9	731	390	[708,367,754,421]	651.18	-177.53					12	72.5747	0.994572	0.819886	2715.04	12703.2	2171.1	178	0.0188728	3	0.00146341	204	0.00724276	5	0.00243902	
6	6	0	35	10	1001	419	[975,392,1028,449]	701.94	-182.76					13	88.2226	0.96748	0.830185	2420.83	10889.8	2807.33	250	0.0111662	6	0.0024077	89	0.00380869	3	0.00120385	
6	6	0	35	11	912	429	[887,405,937,457]	685.21	-184.46					14	73.3182	1.00037	0.874276	2550.14	12567.6	3374.01	152	0.00235825	3	0.00144858	0	0	0	0	
6	6	0	35	12	608	440	[577,413,638,468]	628.16	-186.67					15	87.4083	0.975797	0.800419	2471.92	19801.1	6667.59	261	0.0049385	6	0.00243013	441	0.0179523	12	0.00486027	
6	6	0	35	13	550	454	[526,429,581,479]	617.41	-188.96					16	76.0796	0.847108	0.777814	3033.31	11107.6	4557.94	143	0.0143182	3	0.001396	34	0.00333245	1	0.000465333	
6	6	0	35	14	678	528	[645,492,711,563]	641.08	-202.71					17	127.59	1.00492	0.788396	2422.11	16035	3992.8	177	0.00207676	5	0.00138735	667	0.0163338	13	0.0036071	
6	6	0	35	15	929	545	[897,513,965,578]	688.8	-206.09					18	126.138	0.992619	0.904356	2760.37	15114.4	4825.91	122	0.00323961	2	0.000561325	50	0.00305703	2	0.000561325	
6	6	0	35	16	753	552	[737,529,769,570]	655.06	-207.02					19	38.2699	0.931988	0.734695	2118.02	18275.6	6055.07	0	0	0	0	58	0.00614158	1	0.000925069	
6	6	0	35	17	821	556	[805,531,837,574]	668.07	-207.63					20	39.7214	0.94268	0.699138	2111.73	18371.8	6148.97	0	0	0	0	30	0.00183591	1	0.000891266	
6	6	0	35	18	223	567	[193,542,251,594]	555.26	-210.37					21	89.4616	0.981949	0.844745	2637.45	10251.2	2016.98	382	0.0368494	7	0.00277008	247	0.0144364	9	0.00356154	
6	6	0	35	19	608	621	[578,587,638,658]	627.9	-220.59					22	124.368	0.967704	0.815136	2722.62	11855.6	2225.25	255	0.0163963	5	0.00142328	340	0.012786	9	0.00256191	
6	6	0	35	20	986	623	[958,595,1016,665]	699.28	-222.02					23	115.235	0.959859	0.759521	3200.5	12374.3	3054.52	536	0.03534	10	0.0030722	420	0.0373522	9	0.00276498	
6	6	0	35	21	526	669	[493,637,558,705]	612.37	-229.71					24	125.537	0.995753	0.896281	2564.84	13045.9	2397.1	696	0.0116527	17	0.00479413	675	0.0174627	19	0.00535815	
6	6	0	35	22	231	680	[203,646,259,709]	557.16	-230.94					25	94.2409	0.997639	0.78955	2373.47	10056.1	2202.03	431	0.0115953	14	0.0052592	133	0.00308819	5	0.00187829	
6	6	0	35	23	175	688	[133,664,205,714]	545.43	-233.05					26	99.0557	0.942233	0.666988	2603.97	10605.4	2103.32	348	0.0156287	10	0.00357398	388	0.015162	12	0.00428878	
6	6	0	35	24	885	707	[857,677,913,740]	680.03	-236.83					27	100.153	0.979141	0.855042	2611.22	17251.4	5700.94	231	0.00712459	5	0.00176741	301	0.0154197	7	0.00247437	
6	6	0	35	25	63	719	[33,688,93,755]	525.35	-239.27					28	115.412	0.990108	0.876035	2915.94	8631.72	1688.26	496	0.0116369	14	0.00429448	62	0.000831296	2	0.000613497	
6	6	0	35	26	612	734	[576,704,642,766]	628.17	-241.83					29	113.571	0.987153	0.859275	2541.41	16140.5	3526.36	380	0.0183262	10	0.00311721	699	0.0210603	22	0.00685786	
6	6	0	35	27	118	766	[86,734,151,799]	535.75	-247.72					30	120.757	0.991585	0.902932	2900.72	8594.24	1667.27	702	0.0372658	21	0.00615655	192	0.00390796	7	0.00205218	
6	6	0	35	28	1001	798	[975,771,1027,824]	701.94	-253.68					32	77.5311	0.993992	0.926091	2727.15	11965.7	3048.22	151	0.00263586	2	0.000913242	25	0.000480407	1	0.000456621	
6	6	0	35	29	911	804	[885,778,938,836]	684.99	-255.42					33	88.612	0.997282	0.862709	2756.42	11521	2231	125	0.00139258	4	0.00159808	0	0	0	0	
6	6	0	35	30	198	815	[169,786,227,850]	550.77	-257.38					34	103.233	0.996121	0.854246	2739.9	9963.89	2010.17	407	0.00423522	10	0.00342936	57	0.00113245	3	0.00102881	
6	6	0	35	31	562	848	[527,816,596,882]	619.49	-262.99					36	120.934	0.980685	0.66283	2064.92	8711.09	1543.64	407	0.0142251	11	0.00322014	198	0.00268729	6	0.00175644	
6	6	0	35	32	805	857	[778,826,828,892]	664.55	-265.2					37	89.0368	0.940104	0.642141	2859.32	10314.5	2653.25	255	0.0330307	6	0.00238569	271	0.0386168	7	0.0027833	
6	6	0	35	33	316	883	[287,856,348,911]	573.31	-269.68					39	94.2055	0.997427	0.835543	2587.1	10380.5	2869.36	275	0.00834964	5	0.00187899	55	0.00130091	2	0.000751597	
6	6	0	35	34	483	891	[454,861,513,933]	604.58	-272.1					40	115.659	0.979343	0.707043	2082.31	9579.87	1732.3	423	0.0146852	16	0.00489746	465	0.00754413	18	0.00550964	
6	6	0	35	35	231	894	[192,867,260,922]	556.06	-271.88					41	108.048	0.947905	0.745157	2984.66	9583.05	2074.15	480	0.00954198	11	0.00360419	48	0.000725588	2	0.000655308	
6	6	0	35	36	61	928	[31,898,100,959]	525.73	-278.15					42	120.368	0.983895	0.825778	2321.04	8493.46	1566.5	547	0.0332967	16	0.00470588	190	0.0048482	6	0.00176471	
6	6	0	35	37	209	945	[183,918,247,971]	553.69	-281.01					43	96.6129	0.923	0.703514	2915.08	9911.43	1755.5	262	0.011748	8	0.00293148	45	0.000860721	2	0.000732869	
6	6	0	35	38	778	957	[749,928,807,989]	659.91	-283.81					44	97.675	0.991054	0.790421	2709.94	9974.47	2000.29	395	0.0335017	12	0.0043494	322	0.028818	11	0.00398695	
6	6	0	35	39	1031	970	[1003,942,1061,1000]	707.77	-286.2					45	94.1347	0.990247	0.875847	2527.61	10457.2	2199.28	254	0.00782611	8	0.00300865	108	0.0020051	4	0.00150432	
6	6	0	35	40	726	1023	[694,992,762,1055]	650.52	-296.03					47	121.465	0.988965	0.886955	3504.59	15103.9	4468.5	603	0.0240554	16	0.00466336	470	0.0224229	17	0.00495482	
6	6	0	35	41	872	1016	[845,991,900,1041]	677.67	-294.8					48	79.1242	0.983369	0.854013	3002.78	8539.91	1812.02	209	0.00441901	6	0.00268456	59	0.000948065	3	0.00134228	
6	6	0	35	42	837	373	[802,339,872,412]	671.17	-174.08					50	139.556	1.00395	0.839344	2602.93	14145.3	3716.94	576	0.0109681	12	0.00304414	835	0.0177893	23	0.0058346	
6	6	0	35	43	365	443	[329,408,415,481]	583.63	-187.37					51	177.684	0.969638	0.789844	3665.3	11516.6	2668.12	684	0.0108816	15	0.00298864	665	0.0210074	15	0.00298864	
6	6	0	35	44	412	554	[376,520,448,588]	591.46	-207.84					52	133.254	1.00049	0.867772	2382.89	14957.8	3057.05	838	0.035788	13	0.00345377	839	0.0315705	24	0.0063762	
6	6	0	35	45	734	668	[695,633,771,706]	651.24	-229.22					53	149.008	0.986369	0.722864	2486.89	10716	2040.43	565	0.0206834	13	0.00308862	681	0.0174217	27	0.00641483	
6	6	0	35	46	351	733	[313,695,389,776]	579.74	-241.63					54	170.887	0.976664	0.847412	2171.31	11690.8	2229.19	585	0.00497316	15	0.00310752	605	0.0151172	24	0.00497203	
6	6	0	35	47	809	772	[773,735,845,808]	665.6	-248.76					55	142.707	0.999863	0.828759	2754.54	14041.8	4222.28	326	0.0121437	5	0.00124039	445	0.0184182	8	0.00198462	
6	6	0	35	48	680	837	[644,802,716,878]	641.58	-261.63					56	155.027	0.992759	0.883102	2656.34	13230.5	3024.86	543	0.0104759	12	0.00274035	683	0.0318708	23	0.00525234	
6	6	0	35	49	917	916	[883,877,952,956]	686.09	-275.98					57	146.636	0.988011	0.819421	3318.68	10812.5	3036.27	906	0.0160324	26	0.00627716	1218	0.0212308	36	0.00869145	
6	6	0	9	1	842	116	[786,74,885,158]	671.12	489.73					4	232.168	0.951959	0.794414	3445.28	14237.4	5414.9	666	0.013813	11	0.00167734	821	0.0212964	14	0.0021348	
6	6	0	9	2	379	126	[349,90,410,168]	584.91	487.23					5	133.962	0.975532	0.741726	2939.4	8259.32	1578.61	658	0.0254186	18	0.00475687	453	0.0219847	20	0.00528541	
6	6	0	9	3	535	132	[508,106,561,173]	614.13	485.31					6	100.755	0.98248	0.770645	2100.46	9583.43	1588.62	543	0.0255586	15	0.00527056	302	0.00891335	11	0.00386507	
6	6	0	9	4	713	190	[679,158,749,224]	647.83	475.33					8	127.271	0.94758	0.820283	3030.74	12505	5097.52	76	0.000666068	1	0.000278164	33	0.00104677	1	0.000278164	
6	6	0	9	5	626	194	[587,165,681,224]	632.9	474.67					9	167.807	0.8789	0.582988	2900.17	10731.9	2799.31	1230	0.0150693	39	0.00822785	1274	0.0182019	43	0.00907173	
6	6	0	9	6	292	230	[264,204,329,259]	569.42	467.94					11	95.5862	0.95346	0.657834	2808.35	9467.82	2964.62	602	0.0221377	11	0.00407407	509	0.023693	11	0.00407407	
6	6	0	9	7	932	247	[895,203,969,293]	689.04	464.8					12	179.277	0.947128	0.665609	3193.79	10833.8	3208.36	47	0.000412805	1	0.000197472	281	0.00490589	3	0.000592417	
6	6	0	9	8	252	274	[222,249,285,299]	561.34	460.06					13	89.1076	0.934269	0.698683	2268.81	5937.16	1446.55	461	0.0291247	16	0.00635677	410	0.0285765	16	0.00635677	
6	6	0	9	9	565	300	[533,268,596,332]	619.89	455.04					14	112.402	0.981383	0.792634	2874.04	8581.7	1612.59	200	0.0400051	6	0.00188976	76	0.00838939	2	0.000629921	
6	6	0	9	10	110	317	[79,287,142,347]	534.39	452.03					15	105.286	1.0073	0.868806	2085.94	9496.97	1657.9	444	0.040723	14	0.00470746	173	0.00837624	7	0.00235373	
6	6	0	9	11	646	355	[614,324,676,395]	634.98	443.83					16	121.749	0.99027	0.808452	2839.55	16220.4	3530.09	785	0.0200734	20	0.00581564	800	0.0243185	22	0.00639721	
6	6	0	9	12	516	381	[487,352,559,411]	611.81	439.77					17	120.226	0.989114	0.80362	2814.49	15634.6	4628.49	366	0.0116459	7	0.00206125	172	0.00704816	4	0.00117786	
6	6	0	9	13	252	414	[222,385,288,445]	561.4	433.23					18	113.995	0.977232	0.81813	2126.49	8843.75	1543.77	597	0.0317819	16	0.00496894	436	0.0105217	17	0.0052795	
6	6	0	9	14	56	424	[24,393,92,455]	524.46	431.92					19	118.598	0.993363	0.835613	2160.79	8710.71	1655.58	243	0.0168818	10	0.00298507	37	0.00483914	1	0.000298507	
6	6	0	9	15	521	451	[489,417,570,483]	612.95	426.84					20	140.972	0.971486	0.664328	2435.94	9708.57	1984.95	833	0.0179851	19	0.00477147	755	0.0178451	20	0.0050226	
6	6	0	9	16	374	461	[346,434,401,499]	583.83	423.81					21	104.047	0.981415	0.788418	2352.96	9760.33	1717.57	332	0.0085543	10	0.00340252	53	0.0017359	2	0.000680504	
6	6	0	9	17	630	513	[598,481,662,553]	632.21	414.3					22	132.405	0.963698	0.829136	2456.98	9227.82	1924.03	885	0.0174901	25	0.00668449	624	0.0158532	20	0.00534759	
6	6	0	9	18	88	552	[58,521,118,590]	530.05	407.18					23	117.536	0.994316	0.832568	2328.51	12030.1	2379.91	738	0.0164024	25	0.00753012	786	0.0232159	29	0.00873494	
6	6	0	9	19	732	545	[708,521,758,577]	651.57	408.32					24	79.9384	0.989124	0.773486	2364.53	11700.7	1934.57	292	0.00698863	11	0.00487157	138	0.00582766	5	0.00221435	
6	6	0	9	20	423	588	[394,560,452,623]	593.26	400.29					25	105.57	0.977041	0.874598	3099.25	15127.1	3694.41	619	0.0331378	15	0.00503018	505	0.0168783	17	0.00570087	
6	6	0	9	21	885	620	[854,586,920,653]	680.67	394.76					26	112.402	0.91884	0.752009	2145.2	6989.31	1393.49	604	0.0125723	20	0.00629921	84	0.00251009	3	0.000944882	
6	6	0	9	22	860	671	[841,652,890,691]	676.35	385.14					27	54.4842	0.980603	0.737436	2305.43	5877.94	1387.42	249	0.00453738	5	0.00324886	0	0	0	0	
6	6	0	9	23	841	745	[813,716,869,777]	671.93	371.12					28	99.6929	0.989446	0.855578	2429.26	8221.64	1421.98	529	0.00891905	17	0.00603693	63	0.0015131	2	0.000710227	
6	6	0	9	24	590	757	[551,724,628,790]	624.42	369.34					29	141.503	0.98422	0.813862	3120.13	13968.1	4202.41	320	0.00228082	5	0.00125094	390	0.0072579	6	0.00150113	
6	6	0	9	25	763	767	[730,726,796,810]	657.24	366.87					30	158.496	0.964542	0.761827	2803.64	12185	2571.58	227	0.00264974	4	0.000893455	348	0.0187843	6	0.00134018	
6	6	0	9	26	450	856	[421,821,481,889]	598.5	350.68					31	107.8	0.964283	0.681878	2610.43	8789.44	2564.79	183	0.0033133	3	0.000985222	0	0	0	0	
6	6	0	9	27	687	866	[653,819,717,928]	642.49	346.86					32	180.729	0.892349	0.495249	2243.88	9008.03	1478.82	1382	0.0277042	48	0.00940255	1246	0.0260461	44	0.008619	
6	6	0	9	28	573	878	[547,853,611,905]	622.53	346.09					33	93.8515	0.975307	0.751903	2170.53	10695.1	1944.26	442	0.0139464	13	0.00490381	140	0.00417374	6	0.0022633	
6	6	0	9	29	535	931	[499,903,566,961]	613.72	336.3					34	105.57	0.970898	0.746914	2324.86	10091.7	2177.19	292	0.0359482	9	0.00301811	107	0.00498385	4	0.00134138	
6	6	0	9	30	40	950	[4,917,76,983]	521.01	332.86					35	132.298	1.00794	0.848528	2780.63	7744.14	1500.62	694	0.0337494	23	0.00615467	576	0.0541748	22	0.00588708	
6	6	0	9	31	410	946	[379,914,441,987]	590.48	332.78					36	130.387	0.988263	0.821428	2260.37	9448.35	1911.97	630	0.0361005	18	0.00488732	617	0.0302004	19	0.00515884	
6	6	0	9	32	1041	967	[1015,940,1068,1006]	709.47	328.54					37	96.0465	0.962353	0.743435	2729.02	9908.07	1991.4	341	0.0166857	10	0.00368596	105	0.0059198	4	0.00147438	
6	6	0	9	33	551	997	[520,961,583,1036]	617.02	323.69					38	131.838	0.972173	0.804459	2310.04	10846	1981.04	683	0.0170001	21	0.0056391	845	0.0270608	31	0.00832438	
6	6	0	9	34	973	1005	[943,972,1002,1036]	696.67	321.95					39	93.5329	0.96051	0.787171	2543.22	10575.1	2102.22	358	0.0130062	12	0.00454201	130	0.00471308	4	0.001514	
6	6	0	9	35	277	1013	[253,983,301,1042]	565.7	321.04					40	80.08	0.975719	0.75826	2937.79	11726.3	2061.78	424	0.00613216	14	0.00618921	59	0.00111789	2	0.000884173	
6	6	0	9	36	381	1036	[352,1011,406,1063]	584.85	316.44					42	79.2304	1.00633	0.867766	2706.05	11908.8	2003.97	436	0.0107799	15	0.00670241	67	0.00417941	3	0.00134048	
6	6	0	9	37	661	63	[626,27,711,102]	638.37	499.61					44	158.567	0.931537	0.761377	2084.62	12478.3	2150.1	689	0.0102021	18	0.00401875	1080	0.0251642	38	0.00848404	
6	6	0	9	38	735	268	[702,235,769,302]	651.98	460.95					45	123.412	1.01595	0.923122	2792.06	13970	4043.88	305	0.00526503	8	0.00229489	499	0.00985157	17	0.00487665	
6	6	0	9	39	862	465	[827,422,898,507]	676.01	424.3					46	171.701	0.969707	0.795007	3178.27	11463.7	2738.17	721	0.0095353	12	0.00247423	538	0.0154939	10	0.00206186	
6	6	0	9	40	565	586	[525,545,612,629]	620.41	400.82					47	201.652	0.966713	0.721957	2105.17	7218.28	1569.22	1148	0.0230525	38	0.00667135	1291	0.0202336	54	0.00948034	
6	6	0	9	41	339	666	[304,632,373,712]	577.07	385.24					48	154.212	1.00565	0.814581	2829.87	12499.9	2249	761	0.0409856	21	0.00482094	1300	0.02856	39	0.00895317	
6	6	0	9	42	185	681	[148,637,223,741]	548.58	382.12					49	213.724	0.919852	0.676414	2245.09	7901.61	1817.59	842	0.0505383	24	0.00397548	1148	0.0345597	45	0.00745403	
6	6	0	9	43	87	807	[48,762,134,845]	530.78	359.8					50	178.817	0.950217	0.748053	2193.12	10152.6	1836.37	1176	0.0280404	38	0.00752326	1421	0.0362661	57	0.0112849	
6	6	0	9	44	325	861	[290,827,359,897]	574.46	349.48					51	133.254	1.00624	0.855073	3312.02	14357	2475.99	639	0.0136646	14	0.00371945	504	0.0242203	19	0.00504782	
6	6	0	2	1	1030	32	[1003,5,1059,64]	-522.45	709.97					3	91.5858	0.974906	0.84462	2604.71	9906.31	2251.97	541	0.0196543	15	0.00579822	187	0.00608847	7	0.00270584	
6	6	0	2	2	680	54	[652,26,711,83]	-588.23	706.29					5	88.5412	1.00388	0.723496	2534.8	10991	2282.35	411	0.00765066	9	0.00359856	58	0.0011469	2	0.00079968	
6	6	0	2	3	293	73	[261,42,324,106]	-661.53	702.68					6	111.482	1.00769	0.893415	2911.36	8974.45	1516.84	391	0.0553482	7	0.00222293	148	0.0146196	2	0.000635122	
6	6	0	2	4	125	71	[98,43,155,107]	-692.91	702.74					7	99.6575	0.945498	0.797003	2792.2	11715.1	3090.38	415	0.0107383	13	0.00461812	381	0.0120968	11	0.00390764	
6	6	0	2	5	494	91	[462,60,525,126]	-623.66	698.98					9	117.182	0.992619	0.886905	2252.63	8398.03	1563.57	471	0.0355974	15	0.00453172	115	0.00825779	3	0.000906344	
6	6	0	2	6	427	107	[400,75,451,156]	-636.39	694.85					10	113.217	0.917286	0.54009	2142.91	8502.24	1650.28	614	0.031808	20	0.00625391	376	0.0172367	13	0.00406504	
6	6	0	2	7	996	186	[916,110,1029,221]	-533.16	685.24					11	211.847	0.775691	0.399332	2817.72	8301.45	1604.37	926	0.0456735	27	0.00451203	722	0.0233432	28	0.00467914	
6	6	0	2	8	219	145	[190,116,252,185]	-675.02	688.1					12	118.633	0.958691	0.716164	2291.78	8414.11	1473.85	278	0.0383581	9	0.00268577	211	0.0255886	7	0.00208893	
6	6	0	2	9	135	209	[106,180,164,240]	-691.21	677.28					13	98.8432	0.991167	0.909858	2820.18	10741.1	2210.26	602	0.0164409	13	0.00465616	403	0.0114301	12	0.00429799	
6	6	0	2	10	332	224	[304,196,363,256]	-653.92	674.23					14	98.5954	0.996344	0.9043	2330.4	9932.19	1727.93	317	0.0415058	7	0.00251347	156	0.0119417	5	0.00179533	
6	6	0	2	11	184	283	[155,254,218,313]	-681.71	663.19					15	103.693	0.979517	0.873408	3113.11	10055.1	2417.67	321	0.068719	10	0.00341413	261	0.0345399	9	0.00307272	
6	6	0	2	12	567	307	[542,281,593,334]	-609.77	658.71					16	75.3361	1.00039	0.898274	2583.63	12523.4	2289.37	438	0.0139075	9	0.00422932	128	0.0050177	4	0.0018797	
6	6	0	2	13	303	316	[275,287,331,349]	-659.51	656.8					17	97.852	0.998715	0.868149	2284.11	10029.5	1666.49	334	0.0449988	6	0.00217077	108	0.00286805	2	0.000723589	
6	6	0	2	14	515	419	[490,395,539,453]	-619.74	636.87					19	80.5049	0.99311	0.795576	2588.76	11957.5	2145.95	240	0.041913	6	0.00263852	143	0.0201689	4	0.00175901	
6	6	0	2	15	98	427	[68,399,129,456]	-697.96	636.18					21	94.595	0.999765	0.818221	2284.68	10338.4	1725.49	189	0.0586884	4	0.00149701	128	0.0170267	4	0.00149701	
6	6	0	2	16	343	442	[315,408,367,474]	-652.29	633.69					22	91.0193	0.964905	0.619765	1944.9	11025.3	1911.86	99	0.03372	4	0.00155581	90	0.0139743	3	0.00116686	
6	6	0	2	17	434	452	[404,423,463,483]	-634.82	631.23					23	100.401	0.999998	0.83627	2047.62	9595.82	1778.7	363	0.0484141	11	0.0038787	165	0.00786626	6	0.00211566	
6	6	0	2	18	248	499	[224,474,273,526]	-669.7	622.46					24	74.1678	0.991519	0.897747	2890.73	12723.4	3152.57	161	0.0269336	3	0.00143198	95	0.0123331	2	0.000954654	
6	6	0	2	19	161	506	[132,477,191,538]	-686.38	621.26					25	102.95	0.975521	0.904719	3375.8	13527.5	3758.01	488	0.0295523	11	0.00378267	529	0.0268064	15	0.00515818	
6	6	0	2	20	312	525	[286,500,339,561]	-657.65	617.18					26	83.5849	0.971506	0.70346	2315.24	12002.6	2822.49	384	0.0271845	8	0.00338839	227	0.0139044	4	0.0016942	
6	6	0	2	21	304	586	[276,555,332,615]	-659.45	606.23					27	89.7803	0.977178	0.872931	2214.63	11268.6	2059.96	169	0.0490765	2	0.000788644	107	0.00834782	2	0.000788644	
6	6	0	2	22	143	594	[110,564,174,625]	-689.98	604.6					28	106.738	1.00859	0.816132	1956.92	9745.56	1695.07	147	0.0514871	4	0.0013267	115	0.0255495	3	0.000995025	
6	6	0	2	23	48	608	[17,580,80,638]	-707.48	602.1					29	104.932	0.97988	0.850744	2826.04	12770.4	3415.1	631	0.0202721	16	0.00539811	365	0.0175143	14	0.00472335	
6	6	0	2	24	247	642	[221,616,274,673]	-669.93	595.46					30	85.7798	0.965388	0.824556	3137.08	11576	2715.66	294	0.0403559	7	0.00288898	178	0.0284841	6	0.00247627	
6	6	0	2	25	402	673	[372,646,430,700]	-641.01	590.03					31	85.709	0.992531	0.767939	2693.09	11803	2510.93	250	0.00260478	6	0.00247831	18	0.000272648	1	0.000413052	
6	6	0	2	26	264	694	[239,669,290,719]	-666.83	585.98					32	71.2648	0.912571	0.838611	2819.86	12338.5	3761.89	307	0.0210602	3	0.00149031	249	0.0129424	5	0.00248386	
6	6	0	2	27	182	702	[155,675,210,732]	-682.33	584.23					33	87.5145	0.983314	0.927888	2321.76	11567	2604.75	283	0.0102206	7	0.00283172	18	0.000494212	1	0.000404531	
6	6	0	2	28	251	798	[225,772,291,824]	-668.31	566.44					35	98.737	0.984047	0.774858	2431.84	10389.5	1881.79	187	0.0456786	5	0.00179276	79	0.00938094	2	0.000717103	
